name,BUILDING,STREET,zip code,PHONE,object,,,
5th street steakhouse,2199,broadway,10024,2128742780,5419,,,
la caridad 78,2199,broadway,10024,2128742780,5420,,,
new wave cafe restaurant,2210,broadway,10024,2128737448,5421,,,
fika,2211,broadway,10024,2128731255,5422,,,
brgr,2233,broadway,10024,2128751800,5423,,,
birdbath nova,2244,broadway,10024,2122778268,5424,,,
zabars cafe,2245,broadway,10024,2127872000,5425,,,
starbucks,2252,broadway,10024,2127211267,5426,,,
greenforce juice,2265,broadway,10024,2128770077,5427,,,
substance organic juicery,2268,broadway,10024,2124966000,5428,,,
cafe eighty two,2282,broadway,10024,2128758373,5430,,,
hale hearty soup,2284,broadway,10024,2127214900,5431,,,
barnes noble cafe,2289,broadway,10024,2123628835,5433,,,
arties delicatessen,2290,broadway,10024,2125795959,5434,,,
chipotle mexican grill,2298,broadway,10024,6464126237,5435,,,
neo sushi,2298,broadway,10024,2127691003,5436,,,
orens daily roast,2303,broadway,10024,6464425885,5437,,,
maison pickle,2309,broadway,10024,2126712711,5438,,,
amc theatres,2310,broadway,10024,2127216023,5439,,,
5 napkin burger,2315,broadway,10024,2123334488,5440,,,
ouest,2315,broadway,10024,2125808700,5442,,,
ollies,2315,broadway,10024,2123623111,5441,,,
french roast,2340,broadway,10024,2127991533,5444,,,
juice generation,2345,broadway,10024,2127990920,5445,,,
mammas famous pizza burgers,2345,broadway,10024,2123628612,5446,,,
cafe86,2350,broadway,10024,2124964004,5447,,,
hot crusty,2393,broadway,10024,2124960632,5450,,,
chicken fair,2393,broadway,10024,2128777714,5449,,,
starbucks,2394,broadway,10024,2125953404,5451,,,
cibo e vino,2418,broadway,10024,2123620096,5455,,,
dunkin donuts,2424,broadway,10024,7324062445,5456,,,
ollies to go,2425,broadway,10024,2128772298,5457,,,
candle cafe west,2427,broadway,10024,2127698900,5459,,,
accademia di vino,2427,broadway,10024,2127873070,5458,,,
docks oyster bar,2427,broadway,10024,2127245588,5460,,,
city diner,2441,broadway,10024,2128772720,5461,,,
by the way bakery,2442,broadway,10024,2128770806,5462,,,
kosher marketplace,2442,broadway,10024,2125806378,5463,,,
tal bagels,2446,broadway,10024,2127120171,5464,,,
carmines,2450,broadway,10024,2123622200,5465,,,
big daddys,2454,broadway,10024,2126772004,5467,,,
le pain quotidien,2463,broadway,10025,2127698879,5468,,,
equinox,2465,broadway,10025,2127991111,5469,,,
little italy pizza,2476,broadway,10025,2127876700,5470,,,
perfect ristorante,2479,broadway,10025,2127216130,5471,,,
telio restaurant,2481,broadway,10025,2125803700,5472,,,
cleopatras needle,2483,broadway,10025,2127696969,5473,,,
ritas ices,2486,broadway,10025,2123625880,5474,,,
green generation nyc inc,2490,broadway,10025,2128771777,5475,,,
starbucks,2498,broadway,10025,9174411643,5476,,,
europan cafe,2503,broadway,10025,2122225110,5477,,,
pinkberry,2508,broadway,10025,2122801647,5478,,,
subway,2508,broadway,10025,2126656700,5479,,,
corner cafe,2518,broadway,10025,2122801900,5480,,,
tasti dlite,2528,broadway,10025,2122226422,5482,,,
starbucks,2529,broadway,10025,2123160374,5481,,,
manhattan diner,2532,broadway,10025,2129320068,5484,,,
lemon grass grill,2534,broadway,10025,2126660888,5485,,,
la nueva victoria restaurant,2536,broadway,10025,2128651810,5486,,,
filicori zecchini,2541,broadway,10025,4438050424,5488,,,
sacs place,2541,broadway,10025,7182045002,5489,,,
two boots,2547,broadway,10025,2122802668,5490,,,
mcdonalds,2549,broadway,10025,2128648138,5491,,,
lenwich,2567,broadway,10025,2128661878,5492,,,
dunkin donuts,2568,broadway,10025,2126665100,5493,,,
paris baguette,2568,broadway,10025,2126780404,5494,,,
cafe viva,2578,broadway,10025,2126638482,5497,,,
2578 subs inc,2578,broadway,10025,2129322721,5495,,,
blimpie,2578,broadway,10025,2129322730,5496,,,
earth cafe,2580,broadway,10025,6469645167,5498,,,
texas rotisserie grill,2581,broadway,10025,2126659800,5499,,,
margot patisserie,2585,broadway,10025,6463681242,5501,,,
green cafe,2585,broadway,10025,2128642060,5500,,,
awadh,2588,broadway,10025,6468613403,5503,,,
aloutte,2588,broadway,10025,2122226808,5502,,,
szechuan garden,2596,broadway,10025,2128651900,5506,,,
a new saigon vietnamese cuisine,2596,broadway,10025,2128650400,5505,,,
a new saigon,2596,broadway,10025,2128650401,5504,,,
16 handles,2600,broadway,10025,6464227022,5507,,,
starbucks,2600,broadway,10025,2123169401,5508,,,
lennys bagels,2601,broadway,10025,2122220410,5509,,,
regional,2607,broadway,10025,2126661915,5510,,,
starbucks coffee,2621,broadway,10025,2122223972,5512,,,
naruto ramen,2634,broadway,10025,2122220229,5513,,,
indus valley,2636,broadway,10025,2122229222,5514,,,
manhattan valley,2636,broadway,10025,2122229222,5515,,,
turkuaz turkish cuisine,2637,broadway,10025,2126659541,5516,,,
cheesy pizza,2640,broadway,10025,2126625223,5517,,,
cheesy pizza broadway,2640,broadway,10025,2126626312,5518,,,
metro diner,2641,broadway,10025,2128660800,5519,,,
empire szechuan,2642,broadway,10025,2126629404,5520,,,
flor de mayo restaurant,2651,broadway,10025,2126635520,5521,,,
lava kitchen,2656,broadway,10025,7184899917,5522,,,
sura thai urban kitchen,2656,broadway,10025,2126658888,5524,,,
mings wok,2656,broadway,10025,2126666363,5523,,,
broadway bagel,2658,broadway,10025,2126620231,5525,,,
cool fresh juice bar,2661,broadway,10025,6465065554,5526,,,
dunkin donuts,2661,broadway,10025,2122802221,5527,,,
broadway dive,2662,broadway,10025,2128652662,5528,,,
broadway restaurant,2664,broadway,10025,2128657074,5529,,,
ritchies burger joint,2665,broadway,10025,2124101555,5531,,,
picnic cafe,2665,broadway,10025,2122228222,5530,,,
shiny tea new york,2667,broadway,10025,2122226914,5532,,,
sal and carmine pizza,2671,broadway,10025,2126637651,5533,,,
mexican festival,2672,broadway,10025,2015220482,5536,,,
maria bonita mexican restaurant,2672,broadway,10025,2128662920,5535,,,
mexican festival restaurant,2672,broadway,10025,6469129334,5537,,,
mama mexico,2672,broadway,10025,2128642323,5534,,,
xian famous foods,2675,broadway,10025,7184272148,5538,,,
sookk thai restaurant,2686,broadway,10025,2128700253,5540,,,
anas,2686,broadway,10025,2122223747,5539,,,
starbucks,2690,broadway,10025,2125318204,5541,,,
subway,2699,broadway,10025,2129610632,5542,,,
aangan,2701,broadway,10025,2122804100,5543,,,
royal kabab curry,2701,broadway,10025,2126654700,5544,,,
ollies,2705,broadway,10025,2129323300,5545,,,
yakitori sun chan,2707,broadway,10025,2127495008,5546,,,
broadway pizza,2709,broadway,10025,2128649298,5547,,,
broadway pizza restaurant,2709,broadway,10025,2128644584,5548,,,
mexican deli,2711,broadway,10025,2129321111,5549,,,
jerusalem restaurant,2715,broadway,10025,2128652295,5550,,,
ben jerrys,2720,broadway,10025,2128666237,5551,,,
hot crusty cafe,2720,broadway,10025,2126664900,5552,,,
cafe du soleil,2723,broadway,10025,2123165000,5553,,,
mcdonalds,2726,broadway,10025,2122228714,5554,,,
angelina pizzabar,2728,broadway,10025,2129321000,5555,,,
papasito mexican grillbrdwy,2728,broadway,10025,2122560821,5556,,,
plowshares coffee,2730,broadway,10025,2122220280,5557,,,
tapakeg,2731,broadway,10025,2127491734,5558,,,
a grocery,2732,broadway,10025,2128644720,5559,,,
muscle maker grill,2735,broadway,10025,7326691200,5562,,,
amla,2735,broadway,10025,2126781111,5560,,,
calcutta cafe,2735,broadway,10025,2123169195,5561,,,
carne,2737,broadway,10025,2126637010,5563,,,
toast,2737,broadway,10025,2126637010,5564,,,
silver moon bakery,2740,broadway,10025,2128664717,5565,,,
henrys,2745,broadway,10025,2128660600,5566,,,
smoke,2751,broadway,10025,2128646662,5567,,,
kfc,2755,broadway,10025,2126659430,5568,,,
west end hall beer garden,2756,broadway,10025,2126627200,5571,,,
five lamps tavern,2756,broadway,10025,2126630592,5569,,,
meridiana restaurant,2756,broadway,10025,2122224453,5570,,,
macchina,2758,broadway,10025,9173647809,5572,,,
garden of eden gourmet,2780,broadway,10025,2122227300,5573,,,
107 west,2787,broadway,10025,2128641555,5574,,,
absolute bagels,2788,broadway,10025,2129322105,5575,,,
mezzogiorno,2791,broadway,10025,6466629659,5577,,,
mezzogiorno uws,2791,broadway,10025,6468959624,5578,,,
indian cafe,2791,broadway,10025,2127499200,5576,,,
108 food dried hot pot,2794,broadway,10025,9176756878,5579,,,
oconnells pub,2794,broadway,10025,2126789738,5580,,,
tara hill irish tavern,2794,broadway,10025,2126789738,5581,,,
cascabel taqueria,2799,broadway,10025,2126651500,5582,,,
fish restaurant,2799,broadway,10025,2128645000,5583,,,
lime leaf,2799,broadway,10025,2128645000,5584,,,
the manchester diner,2800,broadway,10025,2126657712,5585,,,
westway cafe,2800,broadway,10025,2129329059,5586,,,
peets coffee tea,2828,broadway,10025,2126639895,5590,,,
chipotle mexican grill,2843,broadway,10025,2122221712,5592,,,
five guys famous burgers and fries,2847,broadway,10025,2126787701,5593,,,
koronet pizza,2848,broadway,10025,2122221566,5594,,,
mels burger bar,2850,broadway,10025,2128657100,5595,,,
tomo sushi sake bar,2850,broadway,10025,2126652916,5596,,,
starbucks,2853,broadway,10025,2122807268,5597,,,
pressed juicery,2857,broadway,10025,2122222279,5598,,,
wrapp factory,2857,broadway,10025,2126655870,5599,,,
famous famiglia pizzeria,2859,broadway,10025,2128651234,5600,,,
heights bar grill,2867,broadway,10025,2128667035,5601,,,
the heights bar grill,2867,broadway,10025,2128667035,5602,,,
shaking crab,2869,broadway,10025,6172564211,5603,,,
pinkberry,2873,broadway,10025,2122220191,5605,,,
original soupman,2873,broadway,10025,2126655519,5604,,,
tea magic,2878,broadway,10025,2126663665,5606,,,
toms restaurant,2880,broadway,10025,2128646137,5608,,,
s restrnt toms,2880,broadway,10025,2128641372,5607,,,
le monde,2883,broadway,10025,2125313939,5609,,,
amigos,2888,broadway,10025,2128641143,5612,,,
italian caterers,2892,broadway,10025,2126659500,5613,,,
community food and juice,2893,broadway,10025,2126652800,5614,,,
mill korean restaurant,2895,broadway,10025,2126667653,5615,,,
deluxe,2896,broadway,10025,2126627900,5616,,,
nusbaum wu,2897,broadway,10025,2122805344,5617,,,
haagendazs,2905,broadway,10025,2126625265,5618,,,
amirs,2911,broadway,10025,2127497500,5619,,,
bernheim schwartz,2911,broadway,10025,2123352911,5620,,,
west end,2911,broadway,10025,2126628830,5621,,,
cafe 212columbia catering kitchen alfred lerner hall,2920,broadway,10027,2128540192,5622,,,
cafe east alfred lerner hall,2920,broadway,10027,2128545355,5623,,,
ferris booth commons alfred lerner hall,2920,broadway,10027,2128544609,5624,,,
starbucks,2929,broadway,10025,2129320300,5625,,,
m2m mart,2935,broadway,10025,2122804600,5626,,,
up coffee,2950,broadway,10027,2128546675,5628,,,
cafe swish,2955,broadway,10025,2122223568,5629,,,
vine sushi asian cuisine,2955,broadway,10025,2122223568,5630,,,
blue java coffee bar dodge hall,2960,broadway,10027,2128542736,5632,,,
joe coffee,2960,broadway,10027,2129247400,5633,,,
diana center cafeteria,3009,broadway,10027,2128512936,5634,,,
sanfords restaurant,3013,broadway,11106,7189329569,5635,,,
uris cafe columbia university,3022,broadway,10027,2128549573,5636,,,
simply divine at the jcc,3080,broadway,10027,2125417300,5638,,,
chokolat patisserie,3111,broadway,10027,2126626096,5639,,,
la salle dumpling room,3141,broadway,10027,2129610300,5641,,,
china place,3141,broadway,10027,2127498888,5640,,,
bettolona,3143,broadway,10027,2127491125,5642,,,
blue angel,3143,broadway,10027,2122228666,5643,,,
island burgers shakes,3147,broadway,10027,2126657934,5644,,,
el porton bar restaurant,3151,broadway,10027,2126657338,5645,,,
flafel on broadway,3151,broadway,10027,2122222300,5646,,,
chapati house,3153,broadway,10027,2127497200,5647,,,
the craftsman,3155,broadway,10027,2129330592,5650,,,
paddys,3155,broadway,10027,2127062330,5649,,,
toast,3157,broadway,10027,2126621144,5651,,,
toms delicious pizza,3161,broadway,10027,2129322100,5652,,,
oasis jimma juice bar,3163,broadway,10027,6465900685,5653,,,
peking garden,3163,broadway,10027,2128653600,5654,,,
starbucks coffee,3165,broadway,10027,9292432549,5655,,,
e l cero mexican spanish,3180,broadway,10027,2126784823,5656,,,
jin ramen,3183,broadway,10027,6465592862,5657,,,
kissaten jin,3187,broadway,10027,6464902888,5658,,,
taco hut,3210,broadway,10027,2122220082,5662,,,
good friend,3210,broadway,10027,2126651302,5660,,,
min sui chen,3210,broadway,10027,2122220083,5661,,,
mi floridita restaurant inc,3219,broadway,10027,2126620030,5665,,,
romano famous pizza,3221,broadway,11106,7186265292,5666,,,
mofongo del valle,3340,broadway,10031,2122818360,5668,,,
bus stop diner,3341,broadway,10031,2126902150,5669,,,
crown fried chicken,3351,broadway,10031,2122831957,5670,,,
new home sing restaurant,3355,broadway,10031,2129261177,5671,,,
las americas bakery,3362,broadway,10031,2129399577,5672,,,
dunkin donuts,3369,broadway,10031,6463685127,5673,,,
good taste,3371,broadway,10031,2122818898,5674,,,
new good taste chinese restaurant,3371,broadway,10031,2122818898,5675,,,
flor de broadway restaurant,3395,broadway,10031,2122811556,5676,,,
olgas pizza,3409,broadway,10031,2122347878,5677,,,
mcdonalds,3410,broadway,10031,3472264150,5678,,,
subway,3419,broadway,10031,6465481210,5667,,,
picante mexican bar and grill restaurant,3424,broadway,10031,2122346479,5680,,,
trufa restaurant,3431,broadway,10031,2122816165,5681,,,
3433 broadway restaurant inc,3433,broadway,10031,8003360245,5682,,,
silver palace,3438,broadway,10031,2122838000,5683,,,
frijolitos restaurant,3446,broadway,10031,6466829033,5684,,,
burger king,3451,broadway,10031,2122815304,5685,,,
zia gundis,3451,broadway,10031,2129260319,5686,,,
rokc,3452,broadway,10031,3477434764,5687,,,
la cantina ecuamex bar billiard,3454,broadway,10031,9179376515,5688,,,
geisha sushi,3470,broadway,10031,2128627800,5689,,,
sing luck gardens,3470,broadway,10031,2128621804,5690,,,
the draft house,3473,broadway,10031,6465900554,5692,,,
los brimos deli,3473,broadway,10031,2123686027,5691,,,
empanadas monumental,3477,broadway,10031,9174751925,5693,,,
texas chicken burgers,3486,broadway,10031,6469186207,5696,,,
crown fried chicken,3486,broadway,10031,2129263369,5695,,,
solace bar grill,3496,broadway,10031,2129260166,5698,,,
la posada restaurant,3496,broadway,10031,2122812164,5697,,,
winhealth pharmacy,3500,broadway,10031,2126941200,5699,,,
dunkin donutsbaskin robbins,3504,broadway,10031,6463404041,5700,,,
anchor winebar,3508,broadway,10031,2122343084,5702,,,
la condesa,3508,broadway,10031,2129265558,5703,,,
acapulco restaurant,3508,broadway,10031,2129265588,5701,,,
duarte,3517,broadway,10031,2126941616,5704,,,
la rubia restaurant,3517,broadway,10031,2126941616,5705,,,
grullon bakery,3522,broadway,10031,6463295495,5706,,,
real pizza,3522,broadway,10031,2122341771,5707,,,
wholesome garden pizza,3529,broadway,10031,6468611934,5708,,,
caridad restaurant,3533,broadway,10031,2128624053,5709,,,
grand slam banquet hall,3534,broadway,10031,7186443252,5710,,,
mcdonalds,3549,broadway,10031,2124916860,5711,,,
subway,3559,broadway,10031,2124912929,5712,,,
mamasushi,3569,broadway,10031,6466827879,5713,,,
mi tierra,3569,broadway,10031,2126907505,5714,,,
hamiltons bakery,3570,broadway,10031,9293751145,5715,,,
sip fresco,3590,broadway,10031,9173636983,5717,,,
jumbo pizza,3594,broadway,10031,2122914991,5718,,,
dunkin donuts,3600,broadway,10031,2122810800,5719,,,
the handpulled noodle,3600,broadway,10031,9172620213,5720,,,
the honeywell,3604,broadway,10031,6468610489,5721,,,
pizza guys,3609,broadway,10031,6465907712,5724,,,
new luck garden,3609,broadway,10031,2122815691,5723,,,
best taste restaurant jin biao tang,3609,broadway,10031,2122815691,5722,,,
filtered,3610,broadway,10031,9179519215,5725,,,
at the wallace,3612,broadway,10031,2122346896,5726,,,
harlem public restaurant,3612,broadway,10031,2129399404,5727,,,
dominos,3624,broadway,10031,2129261234,5728,,,
unione restaurant bar,3628,broadway,10031,2129260399,5729,,,
uptown bourbon,3631,broadway,10031,6469186627,5730,,,
crown fried chicken,3633,broadway,10031,9172946335,5731,,,
new happiness,3640,broadway,10031,2126909100,5732,,,
new happiness restaurant,3640,broadway,10031,2129260888,5733,,,
3642 nuevo amanecer restaurant,3642,broadway,10031,9175075760,5734,,,
taco bell kfc,3645,broadway,10031,2124919151,5736,,,
taco bell,3645,broadway,10031,2122349081,5735,,,
bono trattoria,3658,broadway,10031,6466829249,5737,,,
taqueria san pedro,3662,broadway,10031,2124912644,5739,,,
el nuevo amanecer restaurant,3666,broadway,10031,2128629280,5738,,,
manny restaurant and lounge,3668,broadway,10031,3477531492,5742,,,
la bala fish market,3668,broadway,10031,2122340261,5741,,,
la picardia de broadway,3671,broadway,10031,2127489353,5743,,,
las rosas broadway restaurant corporation,3671,broadway,10031,2129283452,5744,,,
taqueria larancherita,3671,broadway,10031,2122810097,5745,,,
tommys,3750,broadway,10032,2123681837,5749,,,
ho lee two,3750,broadway,10032,2122814136,5747,,,
julio deli grocery,3750,broadway,10032,2124919600,5748,,,
restaurante la libertad,3764,broadway,10032,2129399797,5750,,,
tropical spanish restaurant,3771,broadway,10032,2124914300,5751,,,
empanadas monumental,3772,broadway,10032,6465592502,5752,,,
oriental chinese restaurant,3774,broadway,10032,2122816888,5753,,,
boston market,3781,broadway,10032,5164280840,5754,,,
kennedys chicken sandwiches,3789,broadway,10032,2122818144,5755,,,
la fiesta restaurant,3789,broadway,10032,2122812886,5756,,,
la siaesta restaurant,3789,broadway,10032,2122813415,5757,,,
subway,3795,broadway,10032,2124913104,5759,,,
coral diner,3801,broadway,10032,2129277545,5761,,,
las margaritas restaurant,3801,broadway,10032,7187771707,5762,,,
mcdonalds,3809,broadway,10032,2125687903,5763,,,
margot restaurant,3820,broadway,10032,2127818494,5764,,,
la guadalupana restaurant,3825,broadway,10032,2129285989,5767,,,
little caesars,3830,broadway,10032,2127951585,5768,,,
dunkin donuts,3833,broadway,10032,2125684800,5769,,,
brothers fish market,3845,broadway,10032,2127811899,5771,,,
silver palace,3846,broadway,10032,2129278000,5770,,,
no 1 chinese restaurant,3853,broadway,10032,2129280245,5765,,,
el pitallito restaurant,3854,broadway,10032,2125686877,5774,,,
laluna llena bar restaurant,3860,broadway,10032,2129239312,5775,,,
